has_null,wave,gender,age,age_o,d_age,d_d_age,race,race_o,samerace,importance_same_race,importance_same_religion,d_importance_same_race,d_importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,d_pref_o_attractive,d_pref_o_sincere,d_pref_o_intelligence,d_pref_o_funny,d_pref_o_ambitious,d_pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,d_attractive_o,d_sinsere_o,d_intelligence_o,d_funny_o,d_ambitous_o,d_shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,d_attractive_important,d_sincere_important,d_intellicence_important,d_funny_important,d_ambtition_important,d_shared_interests_important,attractive,sincere,intelligence,funny,ambition,d_attractive,d_sincere,d_intelligence,d_funny,d_ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,d_attractive_partner,d_sincere_partner,d_intelligence_partner,d_funny_partner,d_ambition_partner,d_shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,d_sports,d_tvsports,d_exercise,d_dining,d_museums,d_art,d_hiking,d_gaming,d_clubbing,d_reading,d_tv,d_theater,d_movies,d_concerts,d_music,d_shopping,d_yoga,expected_happy_with_sd_people,expected_num_interested_in_me,expected_num_matches,d_expected_happy_with_sd_people,d_expected_num_interested_in_me,d_expected_num_matches,like,guess_prob_liked,d_like,d_guess_prob_liked,met,decision,decision_o,match
0,3,female,23,28,5,5,Other,European/Caucasian-American,0,6,3,8,4,Education,50,10,30,10,0,0,75,10,75,10,10,10,5,6,5,8,6,2,4,7,4,7,7,4,17,17,17,17,17,15,18,18,18,18,18,10,7,9,9,8,9,7,9,9,7,9,7,7,7,7,8,6,7,7,7,7,7,7,7,5,7,8,8,8,8,8,9,8,8,8,9,8,8,9,6,7,3,7,7,7,7,7,7,9,7,7,7,9,7,7,9,7,7,10,0,8,15,1,6,6,7,5.5,0,0,0,0
0,3,female,23,26,3,3,Other,European/Caucasian-American,0,6,3,8,4,Education,25,10,20,20,15,10,75,10,18,18,10,10,7,7,7,7,7,8,7,7,7,7,7,7,17,17,17,17,17,15,18,18,18,18,18,10,7,9,9,8,9,7,9,9,7,9,7,7,8,7,7,6,7,7,7,7,7,7,7,5,7,8,8,8,8,8,9,8,8,8,9,8,8,9,6,7,3,7,7,7,7,7,7,9,7,7,7,9,7,7,9,7,7,10,0,8,15,1,6,5,7,5.5,0,0,0,0
0,3,female,23,21,2,3,Other,European/Caucasian-American,0,6,3,8,4,Education,60,15,0,15,0,10,75,10,10,10,10,10,8,8,9,9,8,6,7,7,9,9,7,7,17,17,17,17,17,15,18,18,18,18,18,10,7,9,9,8,9,7,9,9,7,9,5,7,7,5,7,5,4,7,7,4,7,4,7,5,7,8,8,8,8,8,9,8,8,8,9,8,8,9,6,7,3,7,7,7,7,7,7,9,7,7,7,9,7,7,9,7,7,10,0,8,15,1,5,4,3,2,0,0,1,0
0,3,female,23,22,1,1,Other,European/Caucasian-American,0,6,3,8,4,Education,21,20,19,20,10,10,75,18,18,18,10,10,5,7,7,7,6,7,4,7,7,7,7,7,17,17,17,17,17,15,18,18,18,18,18,10,7,9,9,8,9,7,9,9,7,9,7,7,7,7,6,7,7,7,7,7,7,7,7,5,7,8,8,8,8,8,9,8,8,8,9,8,8,9,6,7,3,7,7,7,7,7,7,9,7,7,7,9,7,7,9,7,7,10,0,8,15,1,6,5,7,5.5,0,0,0,0
0,3,female,23,22,1,1,Other,European/Caucasian-American,0,6,3,8,4,Education,30,10,20,30,0,10,75,10,18,75,10,10,6,8,7,7,6,5,7,7,7,7,7,4,17,17,17,17,17,15,18,18,18,18,18,10,7,9,9,8,9,7,9,9,7,9,7,7,7,8,8,5,7,7,7,7,7,4,7,5,7,8,8,8,8,8,9,8,8,8,9,8,8,9,6,7,3,7,7,7,7,7,7,9,7,7,7,9,7,7,9,7,7,10,0,8,15,1,6,6,7,5.5,0,0,0,0
0,3,female,23,25,2,3,Other,European/Caucasian-American,0,6,3,8,4,Education,30,0,30,30,10,0,75,10,75,75,10,10,7,9,8,9,5,6,7,9,7,9,4,7,17,17,17,17,17,15,18,18,18,18,18,10,7,9,9,8,9,7,9,9,7,9,7,7,7,7,7,5,7,7,7,7,7,4,7,5,7,8,8,8,8,8,9,8,8,8,9,8,8,9,6,7,3,7,7,7,7,7,7,9,7,7,7,9,7,7,9,7,7,10,0,8,15,1,6,6,7,5.5,0,0,0,0
0,3,female,23,24,1,1,Other,Other,1,6,3,8,4,Education,20,20,20,20,10,10,18,18,18,18,10,10,6,7,6,8,6,5,7,7,7,7,7,4,17,17,17,17,17,15,18,18,18,18,18,10,7,9,9,8,9,7,9,9,7,9,5,8,7,6,8,5,4,7,7,7,7,4,7,5,7,8,8,8,8,8,9,8,8,8,9,8,8,9,6,7,3,7,7,7,7,7,7,9,7,7,7,9,7,7,9,7,7,10,0,8,15,1,5,4,3,2,0,0,1,0
0,3,male,29,23,6,5,'Latino/Hispanic American',European/Caucasian-American,0,1,1,1,1,'Business & International Affairs',17,18,18,15,17,15,18,18,18,10,18,10,2,6,2,3,2,3,4,7,4,4,4,4,20,25,15,15,53,20,18,75,10,10,75,18,6,7,7,8,8,7,7,7,7,7,7,6,6,7,9,5,7,7,7,7,9,4,4,2,3,6,4,3,3,6,4,8,6,4,8,4,6,4,2,3,3,3,7,3,3,3,7,3,7,7,3,7,3,7,3,3,5,3,3,6,2,4,6,6,7,5.5,0,1,0,0
0,3,male,29,22,7,10,'Latino/Hispanic American',European/Caucasian-American,0,1,1,1,1,'Business & International Affairs',10,20,20,20,15,15,10,18,18,18,10,10,8,7,7,7,7,7,7,7,7,7,7,7,20,25,15,15,53,20,18,75,10,10,75,18,6,7,7,8,8,7,7,7,7,7,4,7,7,6,6,5,4,7,7,7,7,4,4,2,3,6,4,3,3,6,4,8,6,4,8,4,6,4,2,3,3,3,7,3,3,3,7,3,7,7,3,7,3,7,3,3,5,3,3,6,2,4,5,5,3,5.5,0,0,0,0
1,3,male,29,27,29,10,'Latino/Hispanic American',?,0,1,1,1,1,'Business & International Affairs',15,20,20,20,10,10,10,10,10,10,10,10,4,9,9,8,8,5,4,9,9,7,7,4,20,25,15,15,53,20,18,75,10,10,75,18,6,7,7,8,8,7,7,7,7,7,5,8,8,6,9,8,4,7,7,4,9,7,4,2,3,6,4,3,3,6,4,8,6,4,8,4,6,4,2,3,3,3,7,3,3,3,7,3,7,7,3,7,3,7,3,3,5,3,3,6,2,4,7,6,7,5.5,1,1,0,0
1,3,male,29,27,29,10,'Latino/Hispanic American',?,0,1,1,1,1,'Business & International Affairs',15,20,20,20,10,10,10,10,10,10,10,10,6,7,8,7,7,5,4,4,4,4,4,4,20,25,15,15,53,20,18,75,10,10,75,18,6,7,7,8,8,7,7,7,7,7,4,9,8,6,7,5,4,4,4,4,4,4,4,2,3,6,4,3,3,6,4,8,6,4,8,4,6,4,2,3,3,3,7,3,3,3,7,3,7,7,3,7,3,7,3,3,5,3,3,6,2,4,7,5,3,2,1,0,0,0
1,3,male,29,29,0,1,'Latino/Hispanic American',Other,0,1,1,1,1,'Business & International Affairs',5,20,25,15,15,20,10,18,75,10,10,18,9,10,10,5,7,5,9,9,9,4,4,4,20,25,15,15,53,20,18,75,10,10,75,18,6,7,7,8,8,7,7,7,7,7,5,8,7,8,8,6,4,7,7,7,7,7,4,2,3,6,4,3,3,6,4,8,6,4,8,4,6,4,2,3,3,3,7,3,3,3,7,3,7,7,3,7,3,7,3,3,5,3,3,6,2,4,6,6,7,5.5,0,1,1,1
1,3,male,29,28,1,1,'Latino/Hispanic American',European/Caucasian-American,0,1,1,1,1,'Business & International Affairs',15,15,20,15,15,20,10,10,18,10,10,18,5,8,7,8,8,3,4,7,7,7,7,4,20,25,15,15,53,20,18,75,10,10,75,18,6,7,7,8,8,7,7,7,7,7,3,6,8,5,6,5,4,7,4,4,7,4,4,2,3,6,4,3,3,6,4,8,6,4,8,4,6,4,2,3,3,3,7,3,3,3,7,3,7,7,3,7,3,7,3,3,5,3,3,6,2,4,4,6,3,5.5,0,0,0,0
0,3,male,29,26,3,3,'Latino/Hispanic American','Latino/Hispanic American',1,1,1,1,1,'Business & International Affairs',30,10,20,20,10,10,75,10,18,18,10,10,6,7,7,7,8,6,7,7,7,7,7,7,20,25,15,15,53,20,18,75,10,10,75,18,6,7,7,8,8,7,7,7,7,7,9,8,8,8,7,5,9,7,7,7,7,4,4,2,3,6,4,3,3,6,4,8,6,4,8,4,6,4,2,3,3,3,7,3,3,3,7,3,7,7,3,7,3,7,3,3,5,3,3,6,2,4,8,5,7,5.5,0,1,0,0
0,3,male,29,24,5,5,'Latino/Hispanic American','Asian/Pacific Islander/Asian-American',0,1,1,1,1,'Business & International Affairs',5,15,45,25,0,10,10,10,75,75,10,10,2,7,7,5,4,2,4,7,7,4,4,4,20,25,15,15,53,20,18,75,10,10,75,18,6,7,7,8,8,7,7,7,7,7,2,6,7,5,6,4,4,7,7,4,7,4,4,2,3,6,4,3,3,6,4,8,6,4,8,4,6,4,2,3,3,3,7,3,3,3,7,3,7,7,3,7,3,7,3,3,5,3,3,6,2,4,5,6,3,5.5,0,0,1,0
0,3,male,29,27,2,3,'Latino/Hispanic American','Asian/Pacific Islander/Asian-American',0,1,1,1,1,'Business & International Affairs',10,25,25,10,10,20,10,75,75,10,10,18,7,7,8,6,8,5,7,7,7,7,7,4,20,25,15,15,53,20,18,75,10,10,75,18,6,7,7,8,8,7,7,7,7,7,4,6,6,5,4,4,4,7,7,4,4,4,4,2,3,6,4,3,3,6,4,8,6,4,8,4,6,4,2,3,3,3,7,3,3,3,7,3,7,7,3,7,3,7,3,3,5,3,3,6,2,4,4,5,3,5.5,0,0,1,0
0,3,male,29,23,6,5,'Latino/Hispanic American',Other,0,1,1,1,1,'Business & International Affairs',17,17,17,17,17,15,18,18,18,18,18,10,6,7,8,7,8,6,7,7,7,7,7,7,20,25,15,15,53,20,18,75,10,10,75,18,6,7,7,8,8,7,7,7,7,7,8,8,8,8,6,8,7,7,7,7,7,7,4,2,3,6,4,3,3,6,4,8,6,4,8,4,6,4,2,3,3,3,7,3,3,3,7,3,7,7,3,7,3,7,3,3,5,3,3,6,2,4,8,7,7,8.5,0,1,0,0
0,3,male,22,23,1,1,Other,European/Caucasian-American,0,1,1,1,1,LAW,17,18,18,15,17,15,18,18,18,10,18,10,3,9,9,7,9,7,4,9,9,7,9,7,20,15,20,20,5,10,18,10,18,18,10,10,5,7,6,7,7,4,7,7,7,7,8,8,7,7,7,5,7,7,7,7,7,4,9,9,6,7,6,6,4,4,4,6,6,3,9,9,9,2,1,9,9,7,7,7,7,3,3,3,7,7,3,9,9,9,3,3,5,1,3,6,2,4,7,5,7,5.5,0,1,0,0
0,3,male,22,22,0,1,Other,European/Caucasian-American,0,1,1,1,1,LAW,10,20,20,20,15,15,10,18,18,18,10,10,8,8,8,7,8,1,7,7,7,7,7,4,20,15,20,20,5,10,18,10,18,18,10,10,5,7,6,7,7,4,7,7,7,7,5,10,7,5,4,1,4,9,7,4,4,4,9,9,6,7,6,6,4,4,4,6,6,3,9,9,9,2,1,9,9,7,7,7,7,3,3,3,7,7,3,9,9,9,3,3,5,1,3,6,2,4,5,1,3,2,0,0,0,0
1,3,male,22,27,22,10,Other,?,0,1,1,1,1,LAW,15,20,20,20,10,10,10,10,10,10,10,10,7,7,8,5,7,4,7,7,7,4,4,4,20,15,20,20,5,10,18,10,18,18,10,10,5,7,6,7,7,4,7,7,7,7,?,9,8,6,7,5,4,4,4,4,4,4,9,9,6,7,6,6,4,4,4,6,6,3,9,9,9,2,1,9,9,7,7,7,7,3,3,3,7,7,3,9,9,9,3,3,5,1,3,6,2,4,7,5,3,2,1,0,1,0
1,3,male,22,27,22,10,Other,?,0,1,1,1,1,LAW,15,20,20,20,10,10,10,10,10,10,10,10,6,7,8,7,7,5,4,4,4,4,4,4,20,15,20,20,5,10,18,10,18,18,10,10,5,7,6,7,7,4,7,7,7,7,?,9,8,6,7,5,4,4,4,4,4,4,9,9,6,7,6,6,4,4,4,6,6,3,9,9,9,2,1,9,9,7,7,7,7,3,3,3,7,7,3,9,9,9,3,3,5,1,3,6,2,4,7,5,3,2,1,0,0,0
1,3,male,22,29,7,10,Other,Other,1,1,1,1,1,LAW,5,20,25,15,15,20,10,18,75,10,10,18,7,10,10,3,7,3,7,9,9,4,4,4,20,15,20,20,5,10,18,10,18,18,10,10,5,7,6,7,7,4,7,7,7,7,6,6,5,10,7,6,7,7,4,9,7,7,9,9,6,7,6,6,4,4,4,6,6,3,9,9,9,2,1,9,9,7,7,7,7,3,3,3,7,7,3,9,9,9,3,3,5,1,3,6,2,4,6,5,7,5.5,0,0,0,0
0,3,male,22,28,6,5,Other,European/Caucasian-American,0,1,1,1,1,LAW,15,15,20,15,15,20,10,10,18,10,10,18,6,8,7,8,7,3,7,7,7,7,7,4,20,15,20,20,5,10,18,10,18,18,10,10,5,7,6,7,7,4,7,7,7,7,0,6,5,4,3,2,4,7,4,4,4,4,9,9,6,7,6,6,4,4,4,6,6,3,9,9,9,2,1,9,9,7,7,7,7,3,3,3,7,7,3,9,9,9,3,3,5,1,3,6,2,4,1,5,3,5.5,0,0,0,0
0,3,male,22,26,4,5,Other,'Latino/Hispanic American',0,1,1,1,1,LAW,30,10,20,20,10,10,75,10,18,18,10,10,8,9,9,9,8,8,7,9,9,9,7,7,20,15,20,20,5,10,18,10,18,18,10,10,5,7,6,7,7,4,7,7,7,7,10,10,10,10,10,10,9,9,9,9,9,9,9,9,6,7,6,6,4,4,4,6,6,3,9,9,9,2,1,9,9,7,7,7,7,3,3,3,7,7,3,9,9,9,3,3,5,1,3,6,2,4,10,10,9,8.5,1,1,1,1
0,3,male,22,24,2,3,Other,'Asian/Pacific Islander/Asian-American',0,1,1,1,1,LAW,5,15,45,25,0,10,10,10,75,75,10,10,7,7,7,5,5,5,7,7,7,4,4,4,20,15,20,20,5,10,18,10,18,18,10,10,5,7,6,7,7,4,7,7,7,7,5,5,5,5,5,5,4,4,4,4,4,4,9,9,6,7,6,6,4,4,4,6,6,3,9,9,9,2,1,9,9,7,7,7,7,3,3,3,7,7,3,9,9,9,3,3,5,1,3,6,2,4,5,5,3,5.5,1,1,1,1
0,3,male,22,27,5,5,Other,'Asian/Pacific Islander/Asian-American',0,1,1,1,1,LAW,10,25,25,10,10,20,10,75,75,10,10,18,7,7,7,6,5,5,7,7,7,7,4,4,20,15,20,20,5,10,18,10,18,18,10,10,5,7,6,7,7,4,7,7,7,7,6,6,8,6,7,6,7,7,7,7,7,7,9,9,6,7,6,6,4,4,4,6,6,3,9,9,9,2,1,9,9,7,7,7,7,3,3,3,7,7,3,9,9,9,3,3,5,1,3,6,2,4,6,5,7,5.5,0,0,1,0
0,3,male,22,23,1,1,Other,Other,1,1,1,1,1,LAW,17,17,17,17,17,15,18,18,18,18,18,10,6,7,7,7,7,6,7,7,7,7,7,7,20,15,20,20,5,10,18,10,18,18,10,10,5,7,6,7,7,4,7,7,7,7,7,6,7,8,7,7,7,7,7,7,7,7,9,9,6,7,6,6,4,4,4,6,6,3,9,9,9,2,1,9,9,7,7,7,7,3,3,3,7,7,3,9,9,9,3,3,5,1,3,6,2,4,6,5,7,5.5,0,1,0,0
1,3,male,27,23,4,5,'Black/African American',European/Caucasian-American,0,1,1,1,1,Education,17,18,18,15,17,15,18,18,18,10,18,10,3,7,5,3,5,2,4,7,4,4,4,4,21,17,22,20,8,13,75,18,75,18,10,10,6,8,7,8,8,7,7,7,7,7,6,4,5,6,4,3,7,4,4,7,4,4,3,2,2,7,8,8,3,3,7,10,7,5,9,7,7,7,1,3,3,3,7,7,7,3,3,7,9,7,3,9,7,7,7,3,5,2,2,6,2,1,5,0,3,2,0,0,0,0
1,3,male,27,22,5,5,'Black/African American',European/Caucasian-American,0,1,1,1,1,Education,10,20,20,20,15,15,10,18,18,18,10,10,7,6,9,7,7,7,7,7,9,7,7,7,21,17,22,20,8,13,75,18,75,18,10,10,6,8,7,8,8,7,7,7,7,7,5,6,6,5,5,4,4,7,7,4,4,4,3,2,2,7,8,8,3,3,7,10,7,5,9,7,7,7,1,3,3,3,7,7,7,3,3,7,9,7,3,9,7,7,7,3,5,2,2,6,2,1,4,0,3,2,0,0,0,0
1,3,male,27,27,27,10,'Black/African American',?,0,1,1,1,1,Education,15,20,20,20,10,10,10,10,10,10,10,10,6,7,9,8,7,5,7,7,9,7,7,4,21,17,22,20,8,13,75,18,75,18,10,10,6,8,7,8,8,7,7,7,7,7,6,7,5,6,5,6,7,7,4,7,4,7,3,2,2,7,8,8,3,3,7,10,7,5,9,7,7,7,1,3,3,3,7,7,7,3,3,7,9,7,3,9,7,7,7,3,5,2,2,6,2,1,7,0,7,2,0,0,1,0
1,3,male,27,27,27,10,'Black/African American',?,0,1,1,1,1,Education,15,20,20,20,10,10,10,10,10,10,10,10,3,4,9,2,9,6,4,4,9,4,9,7,21,17,22,20,8,13,75,18,75,18,10,10,6,8,7,8,8,7,7,7,7,7,5,7,6,4,4,6,4,7,7,4,4,7,3,2,2,7,8,8,3,3,7,10,7,5,9,7,7,7,1,3,3,3,7,7,7,3,3,7,9,7,3,9,7,7,7,3,5,2,2,6,2,1,5,0,3,2,0,0,0,0
1,3,male,27,29,2,3,'Black/African American',Other,0,1,1,1,1,Education,5,20,25,15,15,20,10,18,75,10,10,18,5,1,9,1,1,1,4,4,9,4,4,4,21,17,22,20,8,13,75,18,75,18,10,10,6,8,7,8,8,7,7,7,7,7,3,6,5,4,6,4,4,7,4,4,7,4,3,2,2,7,8,8,3,3,7,10,7,5,9,7,7,7,1,3,3,3,7,7,7,3,3,7,9,7,3,9,7,7,7,3,5,2,2,6,2,1,4,5,3,5.5,0,0,0,0
1,3,male,27,28,1,1,'Black/African American',European/Caucasian-American,0,1,1,1,1,Education,15,15,20,15,15,20,10,10,18,10,10,18,7,7,8,7,8,6,7,7,7,7,7,7,21,17,22,20,8,13,75,18,75,18,10,10,6,8,7,8,8,7,7,7,7,7,4,6,6,5,5,2,4,7,7,4,4,4,3,2,2,7,8,8,3,3,7,10,7,5,9,7,7,7,1,3,3,3,7,7,7,3,3,7,9,7,3,9,7,7,7,3,5,2,2,6,2,1,5,0,3,2,0,0,0,0
1,3,male,27,26,1,1,'Black/African American','Latino/Hispanic American',0,1,1,1,1,Education,30,10,20,20,10,10,75,10,18,18,10,10,6,7,7,5,6,6,7,7,7,4,7,7,21,17,22,20,8,13,75,18,75,18,10,10,6,8,7,8,8,7,7,7,7,7,8,7,6,5,5,4,7,7,7,4,4,4,3,2,2,7,8,8,3,3,7,10,7,5,9,7,7,7,1,3,3,3,7,7,7,3,3,7,9,7,3,9,7,7,7,3,5,2,2,6,2,1,7,3,7,2,0,1,0,0
1,3,male,27,24,3,3,'Black/African American','Asian/Pacific Islander/Asian-American',0,1,1,1,1,Education,5,15,45,25,0,10,10,10,75,75,10,10,7,7,8,5,5,5,7,7,7,4,4,4,21,17,22,20,8,13,75,18,75,18,10,10,6,8,7,8,8,7,7,7,7,7,4,7,7,6,5,3,4,7,7,7,4,4,3,2,2,7,8,8,3,3,7,10,7,5,9,7,7,7,1,3,3,3,7,7,7,3,3,7,9,7,3,9,7,7,7,3,5,2,2,6,2,1,6,5,7,5.5,0,0,1,0
1,3,male,27,27,0,1,'Black/African American','Asian/Pacific Islander/Asian-American',0,1,1,1,1,Education,10,25,25,10,10,20,10,75,75,10,10,18,4,5,7,4,5,3,4,4,7,4,4,4,21,17,22,20,8,13,75,18,75,18,10,10,6,8,7,8,8,7,7,7,7,7,3,4,6,3,7,2,4,4,7,4,7,4,3,2,2,7,8,8,3,3,7,10,7,5,9,7,7,7,1,3,3,3,7,7,7,3,3,7,9,7,3,9,7,7,7,3,5,2,2,6,2,1,4,0,3,2,0,0,0,0
1,3,male,27,23,4,5,'Black/African American',Other,0,1,1,1,1,Education,17,17,17,17,17,15,18,18,18,18,18,10,7,7,7,7,7,6,7,7,7,7,7,7,21,17,22,20,8,13,75,18,75,18,10,10,6,8,7,8,8,7,7,7,7,7,6,7,6,7,5,3,7,7,7,7,4,4,3,2,2,7,8,8,3,3,7,10,7,5,9,7,7,7,1,3,3,3,7,7,7,3,3,7,9,7,3,9,7,7,7,3,5,2,2,6,2,1,6,5,7,5.5,0,0,0,0
1,3,male,28,23,5,5,European/Caucasian-American,European/Caucasian-American,1,2,2,5,4,Science,17,18,18,15,17,15,18,18,18,10,18,10,5,10,8,5,8,6,4,9,7,4,7,7,50,10,30,10,0,0,75,10,75,10,10,10,5,9,5,8,8,4,9,4,7,7,7,5,5,7,6,5,7,4,4,7,7,4,10,7,5,5,3,2,1,3,9,8,2,4,7,6,7,2,1,9,7,3,3,3,3,3,3,9,7,3,3,7,7,7,3,3,3,0,1,2,2,1,6,4,7,2,0,1,1,1
1,3,male,28,22,6,5,European/Caucasian-American,European/Caucasian-American,1,2,2,5,4,Science,10,20,20,20,15,15,10,18,18,18,10,10,9,8,7,8,9,9,9,7,7,7,9,9,50,10,30,10,0,0,75,10,75,10,10,10,5,9,5,8,8,4,9,4,7,7,4,7,7,5,5,5,4,7,7,4,4,4,10,7,5,5,3,2,1,3,9,8,2,4,7,6,7,2,1,9,7,3,3,3,3,3,3,9,7,3,3,7,7,7,3,3,3,0,1,2,2,1,4,2,3,2,0,0,0,0
1,3,male,28,27,28,10,European/Caucasian-American,?,0,2,2,5,4,Science,15,20,20,20,10,10,10,10,10,10,10,10,8,8,9,9,7,8,7,7,9,9,7,7,50,10,30,10,0,0,75,10,75,10,10,10,5,9,5,8,8,4,9,4,7,7,4,7,4,2,3,1,4,7,4,4,4,4,10,7,5,5,3,2,1,3,9,8,2,4,7,6,7,2,1,9,7,3,3,3,3,3,3,9,7,3,3,7,7,7,3,3,3,0,1,2,2,1,1,1,3,2,0,0,1,0
1,3,male,28,27,28,10,European/Caucasian-American,?,0,2,2,5,4,Science,15,20,20,20,10,10,10,10,10,10,10,10,6,4,6,6,6,4,7,4,7,7,7,4,50,10,30,10,0,0,75,10,75,10,10,10,5,9,5,8,8,4,9,4,7,7,5,8,6,6,7,4,4,7,7,7,4,4,10,7,5,5,3,2,1,3,9,8,2,4,7,6,7,2,1,9,7,3,3,3,3,3,3,9,7,3,3,7,7,7,3,3,3,0,1,2,2,1,6,4,7,2,0,0,0,0
1,3,male,28,29,1,1,European/Caucasian-American,Other,0,2,2,5,4,Science,5,20,25,15,15,20,10,18,75,10,10,18,9,9,10,9,7,4,9,9,9,9,4,4,50,10,30,10,0,0,75,10,75,10,10,10,5,9,5,8,8,4,9,4,7,7,4,7,7,4,4,5,4,7,7,4,4,4,10,7,5,5,3,2,1,3,9,8,2,4,7,6,7,2,1,9,7,3,3,3,3,3,3,9,7,3,3,7,7,7,3,3,3,0,1,2,2,1,3,3,3,2,0,0,1,0
0,3,male,28,28,0,1,European/Caucasian-American,European/Caucasian-American,1,2,2,5,4,Science,15,15,20,15,15,20,10,10,18,10,10,18,8,8,8,8,8,5,7,7,7,7,7,4,50,10,30,10,0,0,75,10,75,10,10,10,5,9,5,8,8,4,9,4,7,7,2,8,8,4,6,3,4,7,7,4,7,4,10,7,5,5,3,2,1,3,9,8,2,4,7,6,7,2,1,9,7,3,3,3,3,3,3,9,7,3,3,7,7,7,3,3,3,0,1,2,2,1,4,4,3,2,0,0,1,0
1,3,male,28,26,2,3,European/Caucasian-American,'Latino/Hispanic American',0,2,2,5,4,Science,30,10,20,20,10,10,75,10,18,18,10,10,8,8,8,8,8,8,7,7,7,7,7,7,50,10,30,10,0,0,75,10,75,10,10,10,5,9,5,8,8,4,9,4,7,7,8,6,8,6,7,5,7,7,7,7,7,4,10,7,5,5,3,2,1,3,9,8,2,4,7,6,7,2,1,9,7,3,3,3,3,3,3,9,7,3,3,7,7,7,3,3,3,0,1,2,2,1,7,4,7,2,0,1,1,1
1,3,male,28,24,4,5,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,2,2,5,4,Science,5,15,45,25,0,10,10,10,75,75,10,10,6,7,8,5,6,5,7,7,7,4,7,4,50,10,30,10,0,0,75,10,75,10,10,10,5,9,5,8,8,4,9,4,7,7,1,6,8,7,9,5,4,7,7,7,9,4,10,7,5,5,3,2,1,3,9,8,2,4,7,6,7,2,1,9,7,3,3,3,3,3,3,9,7,3,3,7,7,7,3,3,3,0,1,2,2,1,5,3,3,2,0,0,1,0
0,3,male,28,27,1,1,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,2,2,5,4,Science,10,25,25,10,10,20,10,75,75,10,10,18,7,7,8,6,4,4,7,7,7,7,4,4,50,10,30,10,0,0,75,10,75,10,10,10,5,9,5,8,8,4,9,4,7,7,4,6,8,4,9,1,4,7,7,4,9,4,10,7,5,5,3,2,1,3,9,8,2,4,7,6,7,2,1,9,7,3,3,3,3,3,3,9,7,3,3,7,7,7,3,3,3,0,1,2,2,1,4,3,3,2,0,0,1,0
0,3,male,28,23,5,5,European/Caucasian-American,Other,0,2,2,5,4,Science,17,17,17,17,17,15,18,18,18,18,18,10,7,7,7,7,8,6,7,7,7,7,7,7,50,10,30,10,0,0,75,10,75,10,10,10,5,9,5,8,8,4,9,4,7,7,5,6,5,8,6,2,4,7,4,7,7,4,10,7,5,5,3,2,1,3,9,8,2,4,7,6,7,2,1,9,7,3,3,3,3,3,3,9,7,3,3,7,7,7,3,3,3,0,1,2,2,1,5,4,3,2,0,0,0,0
0,3,male,26,23,3,3,European/Caucasian-American,European/Caucasian-American,1,5,1,5,1,Science,17,18,18,15,17,15,18,18,18,10,18,10,4,7,9,9,10,7,4,7,9,9,9,7,25,10,20,20,15,10,75,10,18,18,10,10,8,6,8,9,6,7,7,7,9,7,8,6,7,7,7,5,7,7,7,7,7,4,9,4,9,5,7,5,7,5,5,8,3,7,8,5,8,5,6,9,3,9,3,7,3,7,3,3,7,3,7,7,3,7,3,7,3,2,0,2,2,1,8,3,7,2,0,1,1,1
0,3,male,26,22,4,5,European/Caucasian-American,European/Caucasian-American,1,5,1,5,1,Science,10,20,20,20,15,15,10,18,18,18,10,10,8,10,10,10,10,10,7,9,9,9,9,9,25,10,20,20,15,10,75,10,18,18,10,10,8,6,8,9,6,7,7,7,9,7,5,8,7,5,5,4,4,7,7,4,4,4,9,4,9,5,7,5,7,5,5,8,3,7,8,5,8,5,6,9,3,9,3,7,3,7,3,3,7,3,7,7,3,7,3,7,3,2,0,2,2,1,7,2,7,2,0,0,1,0
1,3,male,26,27,26,10,European/Caucasian-American,?,0,5,1,5,1,Science,15,20,20,20,10,10,10,10,10,10,10,10,5,9,9,9,9,5,4,9,9,9,9,4,25,10,20,20,15,10,75,10,18,18,10,10,8,6,8,9,6,7,7,7,9,7,6,6,7,8,6,7,7,7,7,7,7,7,9,4,9,5,7,5,7,5,5,8,3,7,8,5,8,5,6,9,3,9,3,7,3,7,3,3,7,3,7,7,3,7,3,7,3,2,0,2,2,1,6,2,7,2,0,0,0,0
1,3,male,26,27,26,10,European/Caucasian-American,?,0,5,1,5,1,Science,15,20,20,20,10,10,10,10,10,10,10,10,6,7,8,7,7,5,4,4,4,4,4,4,25,10,20,20,15,10,75,10,18,18,10,10,8,6,8,9,6,7,7,7,9,7,?,9,8,6,7,5,4,4,4,4,4,4,9,4,9,5,7,5,7,5,5,8,3,7,8,5,8,5,6,9,3,9,3,7,3,7,3,3,7,3,7,7,3,7,3,7,3,2,0,2,2,1,7,5,3,2,1,0,0,0
